Id,highlighted,text,ru_trans,tags,prefix,suffix,highlighted_html,suffix_html,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng,dog_sound
mS0O8k2HEe6KvAeMNGxf2g,tall tower,"A tower-room, that is, living quarters in the topmost part of a building shaped like a tower. Common in ancient Rus':.",,['Russia'],"she lives, you kept sayin, in a ",", you whistled, not expectin maj",tall tower,", you whistled, not expectin maj",20703,20713,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[57],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[57],01. DISCORDS BEYOND THE ITIL,01,en,full,['https://cdn.pixabay.com/photo/2018/11/14/10/10/terem-3814845_960_720.jpg'],[''],False
oTYvEOtVEeyBrruQiZs0KA,бела да ясна,Orina was described as wearing nothing but pearls above. Ilya gathers mussels from the river. Animal motif. Clothing motif.,"Выше, Орина описывалась обнаженная, одетая только в бисер (жемчуг). Илья собирает в реке ракушки. Мотив животных. Мотив одежды.","['explanatory', 'character', 'motif']","о пока, 
повторяю, стояла Орина ",", словно шашка в сияньи месяца. ",бела да ясна,", словно шашка в сияньи месяца. ",20704,20716,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
B_d24uyQEeyuX8fEhCQG6w,шашка,It is significant that Orina is associated with a long knife.,"Знаменательно, что Орина ассоциируется с длинным ножом. ","['character', 'symbol']","ояла Орина бела да ясна, словно "," в сияньи месяца. Если честно, т",шашка," в сияньи месяца. Если честно, т",20725,20730,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
yL7GSq05Ee2hsMuaXaaU8g,"Если честно, то в целом терпелось, но мне не терпелось","Alexander Boguslawski notes that variations on this word are used in four key moments in the novel (R155, 157, 225, 254/E12, 14–15, 132, 185) and that the ""close parallels between the first and last use of the phrase should be noted — this is the frame within which two other versions of the expression exist. These two framing elements are built around the word *nevterpezh*, a colloquial adverb, usually used after a noun or pronoun in dative case and often with auxiliary verbs to be or to become. Thus, the expression ""mne stalo nevterpezh"" [it became unbearable to me; I could not stand it any longer], [sic] is common. However, Sokolov makes some important alterations to the expression — first, he discards the dative government and substitutes another verb for the auxiliary"" (""How Sokolov's"" 218).","А. Богуславский отмечает, что вариации этого слова используются в четырех ключевых сценах романа (R155, 157, 225, 254/E12, 14–15, 132, 185) и что ""что следует отметить тесную связь между первым и последним употреблениями слова — они служат как рамка, внутри которой существуют остальные два выражения. Эта окантовка выстраивается вокруг слова 'невтерпеж', разговорном наречии, обычно используемом после существительного или местоимения в дательном падеже, зачастую с вспомогательными глаголами 'быть' или 'стать'. Так, выражение 'мне стало невтерпеж' широко распространенно. Однако Соколов вносит в это выражение несколько примечательных изменений: прежде всего, он отбрасывает дательный падеж и заменяет один вспомогательный глагол другим"" (Boguslawski, ""How Sokolov's"" 218).","['language', 'intratextuality']",", словно шашка в сияньи месяца. ",", я помню, скорее узнать, что та","Если честно, то в целом терпелось, но мне не терпелось",", я помню, скорее узнать, что та",20748,20802,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
j_CU2Oy0EeyE2wfar_uYoQ,"в целом терпелось, но мне не терпелось",Rhythmic repetition of the verb.,Ритмический повтор глагола.,['rhythm']," сияньи месяца. Если честно, то ",", я помню, скорее узнать, что та","в целом терпелось, но мне не терпелось",", я помню, скорее узнать, что та",20764,20802,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],True
rzjsQHp2Ee66pmOYHqyB8A,ramjunctious,Neologism: rambunctious + junction. Orina's place of work blends with a sense of aggravating boredome.,,['neologism'],"atched 
on that, hounded by the "," boredom, she hitched 
herself t",ramjunctious," boredom, she hitched 
herself t",20809,20821,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
tmj6gE2HEe6lekefxhK6Ag,couplers,Workers who couple train cars. Railroad theme.,,"['explanatory', 'theme']","oredom, she hitched 
herself to ",", ran into the maintenance boors",couplers,", ran into the maintenance boors",20855,20863,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
CTcUYutWEeyOFU9psYokJA,подноготную,"Colloquial: innermost secrets, details, true nature, lowdown, essence. Derived from the name of the method of torture by which nails or needles were inserted underneath nails. An echo of Orina ""nakedness"" (нагота) above.","Разговорное: сокровенные тайны, истинная сущность. Происходит от названия метода пыток, в котором под ногти человека вводились иглы или гвозди. Отголосок наготы Орины, описанной выше.

","['register/style', 'intratextuality', 'sound play']"," да когда, то есть 
выведать ее ",". Недостаточно тебе, блудливый И",подноготную,". Недостаточно тебе, блудливый И",20889,20900,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
xJmVEE2HEe6bzF9IH69KTA,"if 
someone was not allowed into the tall tower—it was none else 
but you, my dear.","A replay of the nineteenth-century song ""Otrada"" (""Joy"") with lyrics by Sergei Ryskin and music by Mikhail Shishkin. The song describes the singer's love for a woman who is locked away in a high tower, echoing Orina's displacement from Ilya. Listen [here](https://www.youtube.com/watch?v=R0xBLrMFmPg). Ilya references the same song in chapter 6 (R190/E72-73). ",,"['intertextuality', 'music']","the maintenance boors, and that "," And, havin latched on, at first","if 
someone was not allowed into the tall tower—it was none else 
but you, my dear."," And, havin latched on, at first",20906,20989,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
PBJX7hb2Ee6aYRcS3VoZNA,Илья,"Ilya is *Between Dog and Wolf*’s protagonist and the author of what he calls the *Zaitil'shchina*, a long letter with epic traits (starting from its title) addressed to Inspector Pozhilykh in which he comments on the theft of his crutches (he has only one leg) and, more generally, describes life along the [Volga River](https://www.google.com/maps/place/Volga+River,+Russia/data=!4m2!3m1!1s0x41abfea34a299a3b:0x82d872a65cbe9fbb?sa=X&ved=2ahUKEwjCze_A-uj_AhVzrYkEHbRJBJkQ8gF6BAhoEAA&ved=2ahUKEwjCze_A-uj_AhVzrYkEHbRJBJkQ8gF6BQiEARAB). Johnson defines Ilya’s letter as “semiliterate ramblings,” aptly suggesting the style and register the reader will encounter in the novel (“*Sokolov’s Between Dog and Wolf* and the Modernist Tradition” 212). However, this character expresses at the same time a highly poetic and imaginative gaze. Ilya frequently associates himself with the biblical prophet Elijah, a figure folklorically linked with thunderstorms and which in Slavic tradition acquired some of the characteristics of the pagan God of the sky and thunder, Perun. Ilya is closely related to other key characters of the novel: he describes his troubled relationship with Orina (alternatively called Maria and the Dame) with whom he has a son; in encountering Yakov (the focus of several chapters), he suggests the possibility of being his father. The Oedipal plot resulting from this triangle has been noted by scholars, such as Johnson, who writes that “the game warden Iakov lusts for his mother (reincarnate as a mentally defective girl) and kills his father-all without being aware of the identity of either” (“Twilight Cosmos” 644). ","Илья — главный герой ""Между собакой и волком"" и автор того, что он называет ""Заитильщиной"" — длинного эпического письма (начиная с названия), адресованного инспектору Пожилых, в котором он комментирует кражу своих костылей (у него лишь одна нога) и, в более общем плане, описывает жизнь на Приволжье. Джонсон определяет письмо Ильи как ""полуграмотный бред"", удачно указывая на стиль и тон, с которыми читатель встретится в романе (Johnson, ""Sokolov’s *Between Dog and Wolf* and the Modernist Tradition"" 212). Однако данный персонаж выражает в то же время весьма поэтический и образный взгляд. Илья часто сравнивает себя с библейским пророком Илией — фольклорно связанной с грозой фигурой, которая в славянской традиции приобрела некоторые черты языческого бога неба и грома Перуна. Илья тесно связан с другими ключевыми персонажами романа: он описывает свои непростые отношения с Ориной (также известной нам как Мария и Дама), от которой у него есть сын; при встрече с Яковом (центральным персонажем нескольких глав) Илья начинает подозревает, что может быть его отцом. Эдипов сюжет, связывающий этот треугольник персонажей, был отмечен разными экспертами, например, Джонсоном, который пишет, что ""егерь Яков испытывает физическое влечение к своей матери (перевоплощенной в умственно отсталую девушку) и убивает своего отца — все это не зная истинной сущности обоих"" (""Twilight Cosmos"" 644).","['intertextuality', 'character', 'folklore']","ю. Недостаточно тебе, блудливый ",", просто женщину охмурить и прин",Илья,", просто женщину охмурить и прин",20931,20935,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
R2UDzuwVEeyaGPf6OT0YOg,охмурить,Colloquial: to seduce.,Разговорное: соблазнить.,['register/style']," блудливый Илья, просто женщину "," и принудить, ты ведь, как паук ",охмурить," и принудить, ты ведь, как паук ",20952,20960,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
x-DZsuyQEeyEdO_mPIIuOQ,паук неуемный,One more association of Ilya with an animal. Animal-human motif.,Очередная ассоциация Ильи с животным. Мотив животных-людей.,"['character', 'motif']","урить и принудить, ты ведь, как ",", 
вытягиваешь из нее по капле п",паук неуемный,", 
вытягиваешь из нее по капле п",20987,21000,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
0jeR9E2HEe6SXncWmKiTXg,Orya,"Diminutive form of Orina. Orina, along with her variants, is the primary female character in the novel. In a sense, she is the only female figure in *Between Dog and Wolf*. As D.B. Johnson summarizes, the “promiscuous heroine Orina-Mariia is a train dispatcher, a princess in her dispatcher’s tower, who entertains her coworkers in her bed. Some of her orgiastic trysts take place near the train tracks to which her lovers tie her meddling husband Il'ia. Orina, in at least one time dimension, is killed by a train as she belatedly tries to save Il'ia who loses his leg” (“Twilight Cosmos” 647). Ilya is obsessed with this woman, and this passion “is the ultimate source of the woes that befall Il'ia, the itinerant grinder. It is his passion for the faithless slut Orina that brings about his misfortunes: the loss of his leg, his wandering life as a drunken grinder, and the grisly events that lead to his death” (643). Orina, alternatively called Maria, exists in the book also in another version, as *ta dama*, that dame, “a mysterious woman who appears along the river seeking Il'ia and, failing to find him, takes away a new lover each time [...]. Her chance lovers return days later, sexually depleted and without interest in life. They usually die by their own hand” (645). In this figure (which embodies “virtually all female figures in the book,” D.B. Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 211), Sokolov merges two of his major literary themes: sex and death. Thus, Orina, Maria, that dame (*ta dama*, *ta devochka*, *ta bobylka*, *ta babulya* — all linked by the demonstrative “ta”), “Life Everlastin,” and death in general make up a unique polymorphic character. Smith notices that this female figure “does not appear at all in the verse. The episode of the sexual encounter between this figure and the sailors, which reoccurs obsessively in the prose, is correspondingly absent from the verse passages” (333). Olga Matich suggests the existence of a literary subtext for Sokolov’s novel: “Pilniak’s lesser known story *Mother Earth* (*Mat' syra zemlia* 1927) about the violent confrontation between a naive young Bolshevik and an archaic Volga peasant community at the time of the Civil War. It is a kind of love story between the city-bred Bolshevik and the horse-tanner and young earth mother Arina, impaled by the Cossacks in one of the story’s many violence-ridden episodes. A variation on the Scythian juxtaposition of nature and culture, the story also depicts Arina’s maternal love for a fox cub, whom she tries to tame, thinking it is a wolf” (“Sasha Sokolov and His Literary Context” 312). The name Orina may also carry an echo of Pushkin's famous nurse Arina Rodionovna (Toker 353). Mario Caramitti proposes three recurring hypostases of ta dama across Sokolov’s novels: a first hypostasis is that of a “mysterious woman carrying an obscure menace and/or sexual temptation”; a second hypostasis is that of an “apparently better defined and concrete woman being the object of desire for the main character”; and the third hypostasis is that of a “child-woman, often mentally retarded, often victim of violences, who touches upon a slightly more sublimated erotic sphere” (“Amore e morte” 114). Caramitti also adds that in the novel one of *ta dama*'s victims, before or after committing suicide, explicitly calls her “вечная жизнь” (Life Everlastin): “it is precisely in the coitus with eternity, in a region of oblivion that it is most difficult to place on this side or on the other side of the Lethe, that the male protagonist finds the widest surface of contact with this protean female entity of now vast symbolic implications” (118). Among Orina’s many lovers and among the men who take advantage of her, there is also Yakov, her son, who is in a way “re-enacting the role of the lame Oedipus” (Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 212). In chapter 14, Orina’s patronymic is said to be “Ignat’evna” (daughter of Ignatii): the name Ignatii possibly comes from the Latin ""ignis"" (fire) (R258/E190). Given that Orina is depicted here through her lust, such a patronymic seems apt. Her last name is said to be alternatively Neklina and Paklina (Spacklin, in translation): “You were called around the barracks Orina Neklina, and to whom do you belong now, to what kind of, let’s suppose, Spacklin, ah?” (R246/E169). On the border with Ukraine, close to Mariupol' and to Chekhov’s hometown Taganrog, there is Rostov district named [Neklinovsky](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). *Paklia* and *paklina* are regional terms indicating different things: a left-handed person, an unhandy and clumsy person, a bony hand, a piece of hemp or coarse fiber, messy hair. The terms паклен and неклен are named for the Tatar maple (note the slight differences in the spelling between the tree names and Orina’s surnames: Неклина, Паклина). As Sokolov explains,  “Apparently, the author of the Notes and Ilya know or have heard about a man named Paklin. Ilya says that Arina's last name was Neklina, probably after one of her men. And now, years later, Ilya assumes, she lives with someone else, whose last name suggests to him the tree’s other name” (personal communication, July 7, 2023).",,"['intertextuality', 'intratextuality', 'theme', 'character']"," on, at first you still joked: 
",", stop gettin filthy with them i",Orya,", stop gettin filthy with them i",21040,21044,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
o7KXruwVEey0ZrP6ZUr2xA,настой,"Refers to an infusion or tincture, but also a strong alcoholic drink — yet another instance of the alcohol theme in the novel.","Означает экстракт вещества, но также крепкий алкогольный напиток — очередной пример темы алкоголя в романе.","['theme', 'explanatory']",ваешь из нее по капле признаний,", силу жалости в нем 
беря, чтоб",настой,", силу жалости в нем 
беря, чтоб",21041,21047,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
3wG1VE2HEe6dUItyPTgO0g,unmown ditches,"An allusion to the first line of Aleksandr Blok's poem ""[On the Railroad](https://ruverses.com/alexander-blok/on-the-railway/)"" (Boguslawski, ""Annotations"" 234). Sokolov's novel and Blok's poem share thematic resonances: love, railroad, a mysterious woman, lost youth. Railroad theme.",,"['intertextuality', 'theme']",stop gettin filthy with them in,", it’s 
kinda not right; after a",unmown ditches,", it’s 
kinda not right; after a",21078,21092,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
pJLkXJRAEe2zsU894XmRiw,Орина,"Orina, along with her variants, is the primary female character in the novel. In a sense, she is the only female figure in *Between Dog and Wolf*. As D.B. Johnson summarizes, the “promiscuous heroine Orina-Mariia is a train dispatcher, a princess in her dispatcher’s tower, who entertains her coworkers in her bed. Some of her orgiastic trysts take place near the train tracks to which her lovers tie her meddling husband Il'ia. Orina, in at least one time dimension, is killed by a train as she belatedly tries to save Il'ia who loses his leg” (“Twilight Cosmos” 647). Ilya is obsessed with this woman, and this passion “is the ultimate source of the woes that befall Il'ia, the itinerant grinder. It is his passion for the faithless slut Orina that brings about his misfortunes: the loss of his leg, his wandering life as a drunken grinder, and the grisly events that lead to his death” (643). Orina, alternatively called Maria, exists in the book also in another version, as *ta dama*, that dame, “a mysterious woman who appears along the river seeking Il'ia and, failing to find him, takes away a new lover each time [...]. Her chance lovers return days later, sexually depleted and without interest in life. They usually die by their own hand” (645). In this figure (which embodies “virtually all female figures in the book,” D.B. Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 211), Sokolov merges two of his major literary themes: sex and death. Thus, Orina, Maria, that dame (*ta dama*, *ta devochka*, *ta bobylka*, *ta babulya* — all linked by the demonstrative “ta”), “Life Everlastin,” and death in general make up a unique polymorphic character. Smith notices that this female figure “does not appear at all in the verse. The episode of the sexual encounter between this figure and the sailors, which reoccurs obsessively in the prose, is correspondingly absent from the verse passages” (333). Olga Matich suggests the existence of a literary subtext for Sokolov’s novel: “Pilniak’s lesser known story *Mother Earth* (*Mat' syra zemlia* 1927) about the violent confrontation between a naive young Bolshevik and an archaic Volga peasant community at the time of the Civil War. It is a kind of love story between the city-bred Bolshevik and the horse-tanner and young earth mother Arina, impaled by the Cossacks in one of the story’s many violence-ridden episodes. A variation on the Scythian juxtaposition of nature and culture, the story also depicts Arina’s maternal love for a fox cub, whom she tries to tame, thinking it is a wolf” (“Sasha Sokolov and His Literary Context” 312). The name Orina may also carry an echo of Pushkin's famous nurse Arina Rodionovna (Toker 353). Mario Caramitti proposes three recurring hypostases of ta dama across Sokolov’s novels: a first hypostasis is that of a “mysterious woman carrying an obscure menace and/or sexual temptation”; a second hypostasis is that of an “apparently better defined and concrete woman being the object of desire for the main character”; and the third hypostasis is that of a “child-woman, often mentally retarded, often victim of violences, who touches upon a slightly more sublimated erotic sphere” (“Amore e morte” 114). Caramitti also adds that in the novel one of *ta dama*'s victims, before or after committing suicide, explicitly calls her “вечная жизнь” (Life Everlastin): “it is precisely in the coitus with eternity, in a region of oblivion that it is most difficult to place on this side or on the other side of the Lethe, that the male protagonist finds the widest surface of contact with this protean female entity of now vast symbolic implications” (118). Among Orina’s many lovers and among the men who take advantage of her, there is also Yakov, her son, who is in a way “re-enacting the role of the lame Oedipus” (Johnson, “Sasha Sokolov’s *Between Dog and Wolf* and the Modernist Tradition” 212). In chapter 14, Orina’s patronymic is said to be “Ignat’evna” (daughter of Ignatii): the name Ignatii possibly comes from the Latin ""ignis"" (fire) (R258/E190). Given that Orina is depicted here through her lust, such a patronymic seems apt. Her last name is said to be alternatively Neklina and Paklina (Spacklin, in translation): “You were called around the barracks Orina Neklina, and to whom do you belong now, to what kind of, let’s suppose, Spacklin, ah?” (R246/E169). On the border with Ukraine, close to Mariupol' and to Chekhov’s hometown Taganrog, there is Rostov district named [Neklinovsky](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). *Paklia* and *paklina* are regional terms indicating different things: a left-handed person, an unhandy and clumsy person, a bony hand, a piece of hemp or coarse fiber, messy hair. The terms паклен and неклен are named for the Tatar maple (note the slight differences in the spelling between the tree names and Orina’s surnames: Неклина, Паклина). As Sokolov explains,  “Apparently, the author of the Notes and Ilya know or have heard about a man named Paklin. Ilya says that Arina's last name was Neklina, probably after one of her men. And now, years later, Ilya assumes, she lives with someone else, whose last name suggests to him the tree’s other name” (personal communication, July 7, 2023).","Орина (со всеми ее вариациями) является главным женским персонажем в романе. В каком-то смысле, она — единственная женская фигура в ""Между собакой и волком"". Как подытоживает Д. Б. Джонсон: “Героиня-гулена Орина-Мария — диспетчер поездов, принцесса в своей диспетчерской башне, развлекающая коллег в постели. Некоторые из ее оргиастических рандеву происходят рядом с железнодорожными путями, к которым любовники привязывают ее назойливого мужа Илью. Орина, по крайней мере, в одном из временных измерений, погибает под колесами поезда, тщетно пытаясь спасти потерявшего ногу Илью” (“Twilight Cosmos” 647). Илья одержим этой женщиной, и эта страсть “является первичным источником бед, постигающих странствующего точильщика Илью”. Именно его страсть к неверной Орине стала причиной его несчастий: потери ноги, бродячей жизни пьяного точильщика и страшных событий, приводящих к его смерти” (643). Орина, иначе называемая Марией, существует в романе и в иной вариации как та дама, “таинственная женщина, которая появляется у реки в поисках Ильи и, не найдя его, каждый раз уводит нового любовника [ …]. Ее случайные любовники возвращаются через несколько дней сексуально истощенные и лишенные интереса к жизни. Обычно они кончают жизнь самоубийством” (645). В этой фигуре, воплощающей в себе “практически все женские образы романа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 211), Соколов соединяет две свои основные литературные темы: секс и смерть. Таким образом, Орина, Мария, *та дама* (*та девочка, та бобылка, та бабуля* — все объединены указательным “та”), “вечная жизнь” и смерть в целом составляют уникальный полиморфный персонаж. Смит замечает, что эта женская фигура “ни разу не появляется в поэтических отрывках. Эпизод сексуального контакта между героиней и матросами, навязчиво повторяющийся в прозе, соответственно отсутствует в стихотворных главах” (333). О. Матич предполагает существование литературного подтекста романа Соколова: “Менее известный рассказ Пильняка 'Мать сыра-земля' (1927) о жестоком противостоянии наивного молодого большевика и архаичной волжской крестьянской общины в годы Гражданской войны. Это своего рода история любви воспитанного в городе большевика и кожевенницы, молодой матери-земли Арины, пронзенной казаками в одном из многочисленных кровопролитных эпизодов повести. Рассказ — вариация скифского сопоставления природы и культуры — изображает материнскую любовь Арины к лисенку, которого она пытается приручить, думая, что это волк” (“Sasha Sokolov and His Literary Context” 312). Имя Орина может также быть отголоском имени знаменитой пушкинской няни Арины Родионовны (Toker 353). М. Карамитти обозначает три повторяющиеся ипостаси “той дамы” в романах Соколова: первая ипостась — “таинственная женщина, несущая смутную угрозу и/или сексуальное искушение”; вторая ипостась — “явно более определенная и конкретная женщина, являющаяся объектом вожделения главного героя”; и третья ипостась — это “ребенок-девочка, часто умственно отсталая, часто жертва насилия, затрагивающая несколько более сублимированную эротическую сферу” (“Amore e morte” 114). Карамитти также добавляет, что в романе одна из жертв той дамы до или после своего самоубийства открыто называет ее “вечной жизнью”: “именно в соитии с вечностью, в области забвения, которую сложно поместить по ту или иную сторону Леты, главный герой достигает максимального контакта с этой многогранной женской сущностью, имеющей огромное символическое значение” (118). Среди многочисленных любовников Орины и пользующихся ею мужчин есть и ее сын Яков, который в каком-то смысле “воспроизводит роль хромого Эдипа” (Johnson, “Sasha Sokolov’s 'Between Dog and Wolf' and the Modernist Tradition” 212). В главе 14 упоминается отчество Орины — Игнатьевна (дочь Игнатия). Имя Игнатий вероятно происходит от латинского “ignis” (огонь) (Р258/Е190). Учитывая, как Орина изображается через свою похоть, такое отчество действительно уместно. Ее фамилия попеременно Неклина и Паклина (Спаклина в английском переводе): “Величали тебя по баракам — Орина Неклина, чья теперь ты, какого, положим, Паклина?” (Р246/Е169). Недалеко от украинской границы, около Мариуполя и Таганрога, родного города Чехова, в Ростовской области находится [Неклиновский район](https://www.google.com/maps/place/Neklinovsky+District,+Rostov+Oblast,+Russia/@47.3401775,38.4573479,10z/data=!3m1!4b1!4m6!3m5!1s0x40e15b225bc1e679:0xcfd2211cda636f94!8m2!3d47.4046214!4d38.9174539!16s%2Fm%2F0h3m72r?entry=ttu). ""Пакля"" и ""паклина"" — региональные термины, имеющие разнообразные значения: левша, неуклюжий и бездарный человек, костлявая рука, кусок пеньки или грубого волокна, растрепанные волосы. Термины паклен и неклен относятся к полевому клену (стоит обратить внимание на небольшие различия в написании названий дерева и фамилий Орины: Неклина, Паклина). Как поясняет Соколов: “Очевидно, автор Записок и Илья знают или слышали о человеке по фамилии Паклин. Илья говорит, что Орину звали Неклина, вероятно, по одному из ее мужей. А теперь, спустя годы, предполагает Илья, она живет с кем-то другим, фамилию которого подсказывает ему другое название дерева” (личная переписка, 7 июля 2023).","['character', 'intertextuality', 'intratextuality', 'theme']",риступить и принудить. Постояла," над 
самым прудом и вошла, и я,",Орина," над 
самым прудом и вошла, и я,",21120,21125,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
p0Bx-HtLEe-incs7G2QBRg,пруд,"In previous editions (e.g. OGI, 2014), after ""prud"": ""с катушками"" (with reels).","В предыдущих изданиях романа (например, ОГИ, 2014 г.), после слова ""пруд"": ""с катушками"".",['edition']," глазурь. Глазом 
мира был этот ",", опалом шлифованным в оправе 
г",пруд," с катушками, опалом шлифованным",21169,21173,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
p_RC-uy0EeyTYcMgMsP8Pw,нырнул. Я нырнул,Anadiplosis.,Анадиплосис.,"['stylistic device', 'rhythm']","м и вошла, и я, разоблачившись, ","
глубоко, разомкнув мои вежды; с",нырнул. Я нырнул,"
глубоко, разомкнув мои вежды; с",21174,21191,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],True
5e21OP6mEey-d89VoNPUHA,"Я нырнул 
глубоко, разомкнув мои вежды; смотрю — обливная глазурь.",An7.,Aн7.,['metrical pattern'],"а, и я, разоблачившись, нырнул. "," Глазом 
мира был этот пруд с ка","Я нырнул 
глубоко, разомкнув мои вежды; смотрю — обливная глазурь."," Глазом 
мира был этот пруд с ка",21182,21248,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[22],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[23],01. ЗАИТИЛЫЦИНА,01,ru,full,[],[],True
6_G7MOwVEeyroa8LQiseaw,вежды,"Archaism/poetic: eyelids. Ilya uses the same word in chapter 6:  ""На манер как бы брючины подворачивай вежды себе"" (""Roll up your eyelids like a pant leg, bare your stump, too"") (R190/E73).","Архаизм/поэтическое: веки. Илья использует то же слово в главе 6: ""На манер как бы брючины подворачивай вежды себе"" (R190/E73).","['archaism', 'register/style', 'intratextuality']"," нырнул 
глубоко, разомкнув мои ",; смотрю — обливная глазурь. Гла,вежды,; смотрю — обливная глазурь. Гла,21215,21220,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
tzsLhuy0EeyYmmP-xgRCyw,глазурь. Глазом,Paronomasia.,Парономазия.,"['stylistic device', 'sound']",ув мои вежды; смотрю — обливная," 
мира был этот пруд с катушками",глазурь. Глазом," 
мира был этот пруд с катушками",21240,21255,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],True
sVMgJuwWEey56ScoveWNxA,"опалом шлифованным в оправе 
глин синих, купин","A reference to the Неопалимая купина (Burning Bush). According to the [Book of Exodus](https://www.biblegateway.com/passage/?search=Exodus+3&version=NIV), Moses was given his charge to lead the Israelites out of Egypt at the Burning Bush.","Отсылка к ""неопалимой купине"" (горящему кусту). Согласно [книге Исход](https://www.biblegateway.com/passage/?search=%D0%98%D1%81%D1%85%D0%BE%D0%B4+3&version=RUSV), Моисей получил указание вывести израильтян из Египта от горящего куста.","['intertextuality', 'religion', 'bible']","мира был этот пруд с катушками, ",ивы и тин длинных был он. А кар,"опалом шлифованным в оправе 
глин синих, купин",ивы и тин длинных был он. А кар,21289,21335,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[],False
9kBA0k2HEe6ul9ef5lDtxA,hair pick,"A key image in Ilya and Orina's relationship. He gives it to her, and she lies about losing it on the train tracks. Introduced in chapter 1 (R156/E12). Comb motif.",,"['motif', 'intratextuality']","eous, brushin her hair with the "," at dawn, 
she kept givin me run",hair pick," at dawn, 
she kept givin me run",21330,21339,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[],False
